City,Region,Date,Mean Highest,Mean Lowest
Boston,East,8/1/1924,5.810653715,-0.092385278
Boston,East,9/1/1924,5.810653715,-0.092385278
Boston,East,10/1/1924,5.810653715,-0.092385278
Boston,East,11/1/1924,5.810653715,-0.092385278
Boston,East,12/1/1924,5.810653715,-0.092385278
Boston,East,1/1/1925,5.810653715,-0.092385278
Boston,East,2/1/1925,5.810653715,-0.092385278
Boston,East,3/1/1925,5.810653715,-0.092385278
Boston,East,4/1/1925,5.810653715,-0.092385278
Boston,East,5/1/1925,5.810653715,-0.092385278
Boston,East,6/1/1925,5.810653715,-0.092385278
Boston,East,7/1/1925,5.810653715,-0.092385278
Boston,East,8/1/1925,5.810653715,-0.092385278
Boston,East,9/1/1925,5.810653715,-0.092385278
Boston,East,10/1/1925,5.810653715,-0.092385278
Boston,East,11/1/1925,5.810653715,-0.092385278
Boston,East,12/1/1925,5.810653715,-0.092385278
Boston,East,1/1/1926,5.810653715,-0.092385278
Boston,East,2/1/1926,5.810653715,-0.092385278
Boston,East,3/1/1926,5.810653715,-0.092385278
Boston,East,4/1/1926,5.810653715,-0.092385278
Boston,East,5/1/1926,5.810653715,-0.092385278
Boston,East,6/1/1926,5.810653715,-0.092385278
Boston,East,7/1/1926,5.810653715,-0.092385278
Boston,East,8/1/1926,5.810653715,-0.092385278
Boston,East,9/1/1926,5.810653715,-0.092385278
Boston,East,10/1/1926,5.810653715,-0.092385278
Boston,East,11/1/1926,5.810653715,-0.092385278
Boston,East,12/1/1926,5.810653715,-0.092385278
Boston,East,1/1/1927,5.810653715,-0.092385278
Boston,East,2/1/1927,5.810653715,-0.092385278
Boston,East,3/1/1927,5.810653715,-0.092385278
Boston,East,4/1/1927,5.810653715,-0.092385278
Boston,East,5/1/1927,5.810653715,-0.092385278
Boston,East,6/1/1927,5.810653715,-0.092385278
Boston,East,7/1/1927,5.810653715,-0.092385278
Boston,East,8/1/1927,5.810653715,-0.092385278
Boston,East,9/1/1927,5.810653715,-0.092385278
Boston,East,10/1/1927,5.810653715,-0.092385278
Boston,East,11/1/1927,5.810653715,-0.092385278
Boston,East,12/1/1927,5.810653715,-0.092385278
Boston,East,1/1/1928,5.810653715,-0.092385278
Boston,East,2/1/1928,5.810653715,-0.092385278
Boston,East,3/1/1928,5.810653715,-0.092385278
Boston,East,4/1/1928,5.810653715,-0.092385278
Boston,East,5/1/1928,5.810653715,-0.092385278
Boston,East,6/1/1928,5.810653715,-0.092385278
Boston,East,7/1/1928,5.810653715,-0.092385278
Boston,East,8/1/1928,5.810653715,-0.092385278
Boston,East,9/1/1928,5.810653715,-0.092385278
Boston,East,10/1/1928,5.810653715,-0.092385278
Boston,East,11/1/1928,5.810653715,-0.092385278
Boston,East,12/1/1928,5.810653715,-0.092385278
Boston,East,1/1/1929,5.810653715,-0.092385278
Boston,East,2/1/1929,5.810653715,-0.092385278
Boston,East,3/1/1929,5.810653715,-0.092385278
Boston,East,4/1/1929,5.810653715,-0.092385278
Boston,East,5/1/1929,5.810653715,-0.092385278
Boston,East,6/1/1929,5.810653715,-0.092385278
Boston,East,7/1/1929,5.810653715,-0.092385278
Boston,East,8/1/1929,5.810653715,-0.092385278
Boston,East,9/1/1929,5.810653715,-0.092385278
Boston,East,10/1/1929,5.810653715,-0.092385278
Boston,East,11/1/1929,5.810653715,-0.092385278
Boston,East,12/1/1929,5.810653715,-0.092385278
Boston,East,1/1/1930,5.810653715,-0.092385278
Boston,East,2/1/1930,5.810653715,-0.092385278
Boston,East,3/1/1930,5.810653715,-0.092385278
Boston,East,4/1/1930,5.810653715,-0.092385278
Boston,East,5/1/1930,5.810653715,-0.092385278
Boston,East,6/1/1930,5.810653715,-0.092385278
Boston,East,7/1/1930,5.810653715,-0.092385278
Boston,East,8/1/1930,5.810653715,-0.092385278
Boston,East,9/1/1930,5.810653715,-0.092385278
Boston,East,10/1/1930,5.810653715,-0.092385278
Boston,East,11/1/1930,5.810653715,-0.092385278
Boston,East,12/1/1930,5.810653715,-0.092385278
Boston,East,1/1/1931,5.810653715,-0.092385278
Boston,East,2/1/1931,5.810653715,-0.092385278
Boston,East,3/1/1931,5.810653715,-0.092385278
Boston,East,4/1/1931,5.810653715,-0.092385278
Boston,East,5/1/1931,5.810653715,-0.092385278
Boston,East,6/1/1931,5.810653715,-0.092385278
Boston,East,7/1/1931,5.810653715,-0.092385278
Boston,East,8/1/1931,5.810653715,-0.092385278
Boston,East,9/1/1931,5.810653715,-0.092385278
Boston,East,10/1/1931,5.810653715,-0.092385278
Boston,East,11/1/1931,5.810653715,-0.092385278
Boston,East,12/1/1931,5.810653715,-0.092385278
Boston,East,1/1/1932,5.810653715,-0.092385278
Boston,East,2/1/1932,5.810653715,-0.092385278
Boston,East,3/1/1932,5.810653715,-0.092385278
Boston,East,4/1/1932,5.810653715,-0.092385278
Boston,East,5/1/1932,5.810653715,-0.092385278
Boston,East,6/1/1932,5.810653715,-0.092385278
Boston,East,7/1/1932,5.810653715,-0.092385278
Boston,East,8/1/1932,5.810653715,-0.092385278
Boston,East,9/1/1932,5.810653715,-0.092385278
Boston,East,10/1/1932,5.810653715,-0.092385278
Boston,East,11/1/1932,5.810653715,-0.092385278
Boston,East,12/1/1932,5.810653715,-0.092385278
Boston,East,1/1/1933,5.810653715,-0.092385278
Boston,East,2/1/1933,5.810653715,-0.092385278
Boston,East,3/1/1933,5.810653715,-0.092385278
Boston,East,4/1/1933,5.810653715,-0.092385278
Boston,East,5/1/1933,5.810653715,-0.092385278
Boston,East,6/1/1933,5.810653715,-0.092385278
Boston,East,7/1/1933,5.810653715,-0.092385278
Boston,East,8/1/1933,5.810653715,-0.092385278
Boston,East,9/1/1933,5.810653715,-0.092385278
Boston,East,10/1/1933,5.810653715,-0.092385278
Boston,East,11/1/1933,5.810653715,-0.092385278
Boston,East,12/1/1933,5.810653715,-0.092385278
Boston,East,1/1/1934,5.810653715,-0.092385278
Boston,East,2/1/1934,5.810653715,-0.092385278
Boston,East,3/1/1934,5.810653715,-0.092385278
Boston,East,4/1/1934,5.810653715,-0.092385278
Boston,East,5/1/1934,5.810653715,-0.092385278
Boston,East,6/1/1934,5.810653715,-0.092385278
Boston,East,7/1/1934,5.810653715,-0.092385278
Boston,East,8/1/1934,5.810653715,-0.092385278
Boston,East,9/1/1934,5.810653715,-0.092385278
Boston,East,10/1/1934,5.810653715,-0.092385278
Boston,East,11/1/1934,5.810653715,-0.092385278
Boston,East,12/1/1934,5.810653715,-0.092385278
Boston,East,1/1/1935,5.810653715,-0.092385278
Boston,East,2/1/1935,5.810653715,-0.092385278
Boston,East,3/1/1935,5.810653715,-0.092385278
Boston,East,4/1/1935,5.810653715,-0.092385278
Boston,East,5/1/1935,5.810653715,-0.092385278
Boston,East,6/1/1935,5.810653715,-0.092385278
Boston,East,7/1/1935,5.810653715,-0.092385278
Boston,East,8/1/1935,5.810653715,-0.092385278
Boston,East,9/1/1935,5.810653715,-0.092385278
Boston,East,10/1/1935,5.810653715,-0.092385278
Boston,East,11/1/1935,5.810653715,-0.092385278
Boston,East,12/1/1935,5.810653715,-0.092385278
Boston,East,1/1/1936,5.810653715,-0.092385278
Boston,East,2/1/1936,5.810653715,-0.092385278
Boston,East,3/1/1936,5.810653715,-0.092385278
Boston,East,4/1/1936,5.810653715,-0.092385278
Boston,East,5/1/1936,5.810653715,-0.092385278
Boston,East,6/1/1936,5.810653715,-0.092385278
Boston,East,7/1/1936,5.810653715,-0.092385278
Boston,East,8/1/1936,5.810653715,-0.092385278
Boston,East,9/1/1936,5.810653715,-0.092385278
Boston,East,10/1/1936,5.810653715,-0.092385278
Boston,East,11/1/1936,5.810653715,-0.092385278
Boston,East,12/1/1936,5.810653715,-0.092385278
Boston,East,1/1/1937,5.810653715,-0.092385278
Boston,East,2/1/1937,5.810653715,-0.092385278
Boston,East,3/1/1937,5.810653715,-0.092385278
Boston,East,4/1/1937,5.810653715,-0.092385278
Boston,East,5/1/1937,5.810653715,-0.092385278
Boston,East,6/1/1937,5.810653715,-0.092385278
Boston,East,7/1/1937,5.810653715,-0.092385278
Boston,East,8/1/1937,5.810653715,-0.092385278
Boston,East,9/1/1937,5.810653715,-0.092385278
Boston,East,10/1/1937,5.810653715,-0.092385278
Boston,East,11/1/1937,5.810653715,-0.092385278
Boston,East,12/1/1937,5.810653715,-0.092385278
Boston,East,1/1/1938,5.810653715,-0.092385278
Boston,East,2/1/1938,5.810653715,-0.092385278
Boston,East,3/1/1938,5.810653715,-0.092385278
Boston,East,4/1/1938,5.810653715,-0.092385278
Boston,East,5/1/1938,5.810653715,-0.092385278
Boston,East,6/1/1938,5.810653715,-0.092385278
Boston,East,7/1/1938,5.810653715,-0.092385278
Boston,East,8/1/1938,5.810653715,-0.092385278
Boston,East,9/1/1938,5.810653715,-0.092385278
Boston,East,10/1/1938,5.810653715,-0.092385278
Boston,East,11/1/1938,5.810653715,-0.092385278
Boston,East,12/1/1938,5.810653715,-0.092385278
Boston,East,1/1/1939,5.810653715,-0.092385278
Boston,East,2/1/1939,5.810653715,-0.092385278
Boston,East,3/1/1939,5.810653715,-0.092385278
Boston,East,4/1/1939,5.810653715,-0.092385278
Boston,East,5/1/1939,5.810653715,-0.092385278
Boston,East,6/1/1939,5.810653715,-0.092385278
Boston,East,7/1/1939,5.810653715,-0.092385278
Boston,East,8/1/1939,5.810653715,-0.092385278
Boston,East,9/1/1939,5.810653715,-0.092385278
Boston,East,10/1/1939,5.810653715,-0.092385278
Boston,East,11/1/1939,5.810653715,-0.092385278
Boston,East,12/1/1939,5.810653715,-0.092385278
Boston,East,1/1/1940,5.810653715,-0.092385278
Boston,East,2/1/1940,5.810653715,-0.092385278
Boston,East,3/1/1940,5.810653715,-0.092385278
Boston,East,4/1/1940,5.810653715,-0.092385278
Boston,East,5/1/1940,5.810653715,-0.092385278
Boston,East,6/1/1940,5.810653715,-0.092385278
Boston,East,7/1/1940,5.810653715,-0.092385278
Boston,East,8/1/1940,5.810653715,-0.092385278
Boston,East,9/1/1940,5.810653715,-0.092385278
Boston,East,10/1/1940,5.810653715,-0.092385278
Boston,East,11/1/1940,5.810653715,-0.092385278
Boston,East,12/1/1940,5.810653715,-0.092385278
Boston,East,1/1/1941,5.810653715,-0.092385278
Boston,East,2/1/1941,5.810653715,-0.092385278
Boston,East,3/1/1941,5.810653715,-0.092385278
Boston,East,4/1/1941,5.810653715,-0.092385278
Boston,East,5/1/1941,5.810653715,-0.092385278
Boston,East,6/1/1941,5.810653715,-0.092385278
Boston,East,7/1/1941,5.810653715,-0.092385278
Boston,East,8/1/1941,5.810653715,-0.092385278
Boston,East,9/1/1941,5.810653715,-0.092385278
Boston,East,10/1/1941,5.810653715,-0.092385278
Boston,East,11/1/1941,5.810653715,-0.092385278
Boston,East,12/1/1941,5.810653715,-0.092385278
Boston,East,1/1/1942,5.810653715,-0.092385278
Boston,East,2/1/1942,5.810653715,-0.092385278
Boston,East,3/1/1942,5.810653715,-0.092385278
Boston,East,4/1/1942,5.810653715,-0.092385278
Boston,East,5/1/1942,5.810653715,-0.092385278
Boston,East,6/1/1942,5.810653715,-0.092385278
Boston,East,7/1/1942,5.810653715,-0.092385278
Boston,East,8/1/1942,5.810653715,-0.092385278
Boston,East,9/1/1942,5.810653715,-0.092385278
Boston,East,10/1/1942,5.810653715,-0.092385278
Boston,East,11/1/1942,5.810653715,-0.092385278
Boston,East,12/1/1942,5.810653715,-0.092385278
Boston,East,1/1/1943,5.810653715,-0.092385278
Boston,East,2/1/1943,5.810653715,-0.092385278
Boston,East,3/1/1943,5.810653715,-0.092385278
Boston,East,4/1/1943,5.810653715,-0.092385278
Boston,East,5/1/1943,5.810653715,-0.092385278
Boston,East,6/1/1943,5.810653715,-0.092385278
Boston,East,7/1/1943,5.810653715,-0.092385278
Boston,East,8/1/1943,5.810653715,-0.092385278
Boston,East,9/1/1943,5.810653715,-0.092385278
Boston,East,10/1/1943,5.810653715,-0.092385278
Boston,East,11/1/1943,5.810653715,-0.092385278
Boston,East,12/1/1943,5.810653715,-0.092385278
Boston,East,1/1/1944,5.810653715,-0.092385278
Boston,East,2/1/1944,5.810653715,-0.092385278
Boston,East,3/1/1944,5.810653715,-0.092385278
Boston,East,4/1/1944,5.810653715,-0.092385278
Boston,East,5/1/1944,5.810653715,-0.092385278
Boston,East,6/1/1944,5.810653715,-0.092385278
Boston,East,7/1/1944,5.810653715,-0.092385278
Boston,East,8/1/1944,5.810653715,-0.092385278
Boston,East,9/1/1944,5.810653715,-0.092385278
Boston,East,10/1/1944,5.810653715,-0.092385278
Boston,East,11/1/1944,5.810653715,-0.092385278
Boston,East,12/1/1944,5.810653715,-0.092385278
Boston,East,1/1/1945,5.810653715,-0.092385278
Boston,East,2/1/1945,5.810653715,-0.092385278
Boston,East,3/1/1945,5.810653715,-0.092385278
Boston,East,4/1/1945,5.810653715,-0.092385278
Boston,East,5/1/1945,5.810653715,-0.092385278
Boston,East,6/1/1945,5.810653715,-0.092385278
Boston,East,7/1/1945,5.810653715,-0.092385278
Boston,East,8/1/1945,5.810653715,-0.092385278
Boston,East,9/1/1945,5.810653715,-0.092385278
Boston,East,10/1/1945,5.810653715,-0.092385278
Boston,East,11/1/1945,5.810653715,-0.092385278
Boston,East,12/1/1945,5.810653715,-0.092385278
Boston,East,1/1/1946,5.810653715,-0.092385278
Boston,East,2/1/1946,5.810653715,-0.092385278
Boston,East,3/1/1946,5.810653715,-0.092385278
Boston,East,4/1/1946,5.810653715,-0.092385278
Boston,East,5/1/1946,5.810653715,-0.092385278
Boston,East,6/1/1946,5.810653715,-0.092385278
Boston,East,7/1/1946,5.810653715,-0.092385278
Boston,East,8/1/1946,5.810653715,-0.092385278
Boston,East,9/1/1946,5.810653715,-0.092385278
Boston,East,10/1/1946,5.810653715,-0.092385278
Boston,East,11/1/1946,5.810653715,-0.092385278
Boston,East,12/1/1946,5.810653715,-0.092385278
Boston,East,1/1/1947,5.810653715,-0.092385278
Boston,East,2/1/1947,5.810653715,-0.092385278
Boston,East,3/1/1947,5.810653715,-0.092385278
Boston,East,4/1/1947,5.810653715,-0.092385278
Boston,East,5/1/1947,5.810653715,-0.092385278
Boston,East,6/1/1947,5.810653715,-0.092385278
Boston,East,7/1/1947,5.810653715,-0.092385278
Boston,East,8/1/1947,5.810653715,-0.092385278
Boston,East,9/1/1947,5.810653715,-0.092385278
Boston,East,10/1/1947,5.810653715,-0.092385278
Boston,East,11/1/1947,5.810653715,-0.092385278
Boston,East,12/1/1947,5.810653715,-0.092385278
Boston,East,1/1/1948,5.810653715,-0.092385278
Boston,East,2/1/1948,5.810653715,-0.092385278
Boston,East,3/1/1948,5.810653715,-0.092385278
Boston,East,4/1/1948,5.810653715,-0.092385278
Boston,East,5/1/1948,5.810653715,-0.092385278
Boston,East,6/1/1948,5.810653715,-0.092385278
Boston,East,7/1/1948,5.810653715,-0.092385278
Boston,East,8/1/1948,5.810653715,-0.092385278
Boston,East,9/1/1948,5.810653715,-0.092385278
Boston,East,10/1/1948,5.810653715,-0.092385278
Boston,East,11/1/1948,5.810653715,-0.092385278
Boston,East,12/1/1948,5.810653715,-0.092385278
Boston,East,1/1/1949,5.810653715,-0.092385278
Boston,East,2/1/1949,5.810653715,-0.092385278
Boston,East,3/1/1949,5.810653715,-0.092385278
Boston,East,4/1/1949,5.810653715,-0.092385278
Boston,East,5/1/1949,5.810653715,-0.092385278
Boston,East,6/1/1949,5.810653715,-0.092385278
Boston,East,7/1/1949,5.810653715,-0.092385278
Boston,East,8/1/1949,5.810653715,-0.092385278
Boston,East,9/1/1949,5.810653715,-0.092385278
Boston,East,10/1/1949,5.810653715,-0.092385278
Boston,East,11/1/1949,5.810653715,-0.092385278
Boston,East,12/1/1949,5.810653715,-0.092385278
Boston,East,1/1/1950,5.810653715,-0.092385278
Boston,East,2/1/1950,5.810653715,-0.092385278
Boston,East,3/1/1950,5.810653715,-0.092385278
Boston,East,4/1/1950,5.810653715,-0.092385278
Boston,East,5/1/1950,5.810653715,-0.092385278
Boston,East,6/1/1950,5.810653715,-0.092385278
Boston,East,7/1/1950,5.810653715,-0.092385278
Boston,East,8/1/1950,5.810653715,-0.092385278
Boston,East,9/1/1950,5.810653715,-0.092385278
Boston,East,10/1/1950,5.810653715,-0.092385278
Boston,East,11/1/1950,5.810653715,-0.092385278
Boston,East,12/1/1950,5.810653715,-0.092385278
Boston,East,1/1/1951,5.810653715,-0.092385278
Boston,East,2/1/1951,5.810653715,-0.092385278
Boston,East,3/1/1951,5.810653715,-0.092385278
Boston,East,4/1/1951,5.810653715,-0.092385278
Boston,East,5/1/1951,5.810653715,-0.092385278
Boston,East,6/1/1951,5.810653715,-0.092385278
Boston,East,7/1/1951,5.810653715,-0.092385278
Boston,East,8/1/1951,5.810653715,-0.092385278
Boston,East,9/1/1951,5.810653715,-0.092385278
Boston,East,10/1/1951,5.810653715,-0.092385278
Boston,East,11/1/1951,5.810653715,-0.092385278
Boston,East,12/1/1951,5.810653715,-0.092385278
Boston,East,1/1/1952,5.810653715,-0.092385278
Boston,East,2/1/1952,5.810653715,-0.092385278
Boston,East,3/1/1952,5.810653715,-0.092385278
Boston,East,4/1/1952,5.810653715,-0.092385278
Boston,East,5/1/1952,5.810653715,-0.092385278
Boston,East,6/1/1952,5.810653715,-0.092385278
Boston,East,7/1/1952,5.810653715,-0.092385278
Boston,East,8/1/1952,5.810653715,-0.092385278
Boston,East,9/1/1952,5.810653715,-0.092385278
Boston,East,10/1/1952,5.810653715,-0.092385278
Boston,East,11/1/1952,5.810653715,-0.092385278
Boston,East,12/1/1952,5.810653715,-0.092385278
Boston,East,1/1/1953,5.810653715,-0.092385278
Boston,East,2/1/1953,5.810653715,-0.092385278
Boston,East,3/1/1953,5.810653715,-0.092385278
Boston,East,4/1/1953,5.810653715,-0.092385278
Boston,East,5/1/1953,5.810653715,-0.092385278
Boston,East,6/1/1953,5.810653715,-0.092385278
Boston,East,7/1/1953,5.810653715,-0.092385278
Boston,East,8/1/1953,5.810653715,-0.092385278
Boston,East,9/1/1953,5.810653715,-0.092385278
Boston,East,10/1/1953,5.810653715,-0.092385278
Boston,East,11/1/1953,5.810653715,-0.092385278
Boston,East,12/1/1953,5.810653715,-0.092385278
Boston,East,1/1/1954,5.810653715,-0.092385278
Boston,East,2/1/1954,5.810653715,-0.092385278
Boston,East,3/1/1954,5.810653715,-0.092385278
Boston,East,4/1/1954,5.810653715,-0.092385278
Boston,East,5/1/1954,5.810653715,-0.092385278
Boston,East,6/1/1954,5.810653715,-0.092385278
Boston,East,7/1/1954,5.810653715,-0.092385278
Boston,East,8/1/1954,5.810653715,-0.092385278
Boston,East,9/1/1954,5.810653715,-0.092385278
Boston,East,10/1/1954,5.810653715,-0.092385278
Boston,East,11/1/1954,5.810653715,-0.092385278
Boston,East,12/1/1954,5.810653715,-0.092385278
Boston,East,1/1/1955,5.810653715,-0.092385278
Boston,East,2/1/1955,5.810653715,-0.092385278
Boston,East,3/1/1955,5.810653715,-0.092385278
Boston,East,4/1/1955,5.810653715,-0.092385278
Boston,East,5/1/1955,5.810653715,-0.092385278
Boston,East,6/1/1955,5.810653715,-0.092385278
Boston,East,7/1/1955,5.810653715,-0.092385278
Boston,East,8/1/1955,5.810653715,-0.092385278
Boston,East,9/1/1955,5.810653715,-0.092385278
Boston,East,10/1/1955,5.810653715,-0.092385278
Boston,East,11/1/1955,5.810653715,-0.092385278
Boston,East,12/1/1955,5.810653715,-0.092385278
Boston,East,1/1/1956,5.810653715,-0.092385278
Boston,East,2/1/1956,5.810653715,-0.092385278
Boston,East,3/1/1956,5.810653715,-0.092385278
Boston,East,4/1/1956,5.810653715,-0.092385278
Boston,East,5/1/1956,9.776,-0.483
Boston,East,6/1/1956,5.810653715,-0.092385278
Boston,East,7/1/1956,5.810653715,-0.092385278
Boston,East,8/1/1956,10.324,-0.145
Boston,East,9/1/1956,10.206,-0.116
Boston,East,10/1/1956,9.976,-0.273
Boston,East,11/1/1956,5.810653715,-0.092385278
Boston,East,12/1/1956,5.810653715,-0.092385278
Boston,East,1/1/1957,5.810653715,-0.092385278
Boston,East,2/1/1957,5.810653715,-0.092385278
Boston,East,3/1/1957,5.810653715,-0.092385278
Boston,East,4/1/1957,5.810653715,-0.092385278
Boston,East,5/1/1957,5.810653715,-0.092385278
Boston,East,6/1/1957,5.810653715,-0.092385278
Boston,East,7/1/1957,5.810653715,-0.092385278
Boston,East,8/1/1957,5.810653715,-0.092385278
Boston,East,9/1/1957,5.810653715,-0.092385278
Boston,East,10/1/1957,5.810653715,-0.092385278
Boston,East,11/1/1957,5.810653715,-0.092385278
Boston,East,12/1/1957,5.810653715,-0.092385278
Boston,East,1/1/1958,5.810653715,-0.092385278
Boston,East,2/1/1958,5.810653715,-0.092385278
Boston,East,3/1/1958,5.810653715,-0.092385278
Boston,East,4/1/1958,5.810653715,-0.092385278
Boston,East,5/1/1958,5.810653715,-0.092385278
Boston,East,6/1/1958,5.810653715,-0.092385278
Boston,East,7/1/1958,5.810653715,-0.092385278
Boston,East,8/1/1958,5.810653715,-0.092385278
Boston,East,9/1/1958,5.810653715,-0.092385278
Boston,East,10/1/1958,5.810653715,-0.092385278
Boston,East,11/1/1958,5.810653715,-0.092385278
Boston,East,12/1/1958,5.810653715,-0.092385278
Boston,East,1/1/1959,5.810653715,-0.092385278
Boston,East,2/1/1959,5.810653715,-0.092385278
Boston,East,3/1/1959,5.810653715,-0.092385278
Boston,East,4/1/1959,5.810653715,-0.092385278
Boston,East,5/1/1959,5.810653715,-0.092385278
Boston,East,6/1/1959,5.810653715,-0.092385278
Boston,East,7/1/1959,5.810653715,-0.092385278
Boston,East,8/1/1959,5.810653715,-0.092385278
Boston,East,9/1/1959,5.810653715,-0.092385278
Boston,East,10/1/1959,5.810653715,-0.092385278
Boston,East,11/1/1959,5.810653715,-0.092385278
Boston,East,12/1/1959,5.810653715,-0.092385278
Boston,East,1/1/1960,10.324,-0.293
Boston,East,2/1/1960,10.475,0.065
Boston,East,3/1/1960,10.337,-0.063
Boston,East,4/1/1960,10.114,-0.136
Boston,East,5/1/1960,10.314,0.055
Boston,East,6/1/1960,10.337,-0.044
Boston,East,7/1/1960,10.304,-0.155
Boston,East,8/1/1960,10.284,-0.116
Boston,East,9/1/1960,10.265,-0.205
Boston,East,10/1/1960,10.114,-0.083
Boston,East,11/1/1960,10.137,-0.306
Boston,East,12/1/1960,10.084,-0.595
Boston,East,1/1/1961,10.137,-0.385
Boston,East,2/1/1961,10.265,-0.326
Boston,East,3/1/1961,10.294,-0.106
Boston,East,4/1/1961,10.504,0.127
Boston,East,5/1/1961,10.284,-0.264
Boston,East,6/1/1961,10.245,-0.454
Boston,East,7/1/1961,10.337,-0.375
Boston,East,8/1/1961,10.065,-0.293
Boston,East,9/1/1961,5.810653715,-0.092385278
Boston,East,10/1/1961,10.225,0.065
Boston,East,11/1/1961,10.137,-0.083
Boston,East,12/1/1961,10.055,-0.034
Boston,East,1/1/1962,9.615,-0.536
Boston,East,2/1/1962,10.127,-0.385
Boston,East,3/1/1962,10.324,-0.014
Boston,East,4/1/1962,9.976,-0.536
Boston,East,5/1/1962,10.166,-0.516
Boston,East,6/1/1962,10.235,-0.336
Boston,East,7/1/1962,10.245,-0.273
Boston,East,8/1/1962,10.084,-0.155
Boston,East,9/1/1962,10.127,-0.034
Boston,East,10/1/1962,10.324,-0.034
Boston,East,11/1/1962,10.357,-0.273
Boston,East,12/1/1962,10.406,-0.316
Boston,East,1/1/1963,10.104,-0.516
Boston,East,2/1/1963,9.795,-0.644
Boston,East,3/1/1963,10.094,-0.493
Boston,East,4/1/1963,10.127,-0.395
Boston,East,5/1/1963,9.917,-0.414
Boston,East,6/1/1963,10.084,-0.306
Boston,East,7/1/1963,10.137,-0.155
Boston,East,8/1/1963,10.025,-0.116
Boston,East,9/1/1963,10.065,0.015
Boston,East,10/1/1963,9.996,-0.224
Boston,East,11/1/1963,10.557,-0.096
Boston,East,12/1/1963,10.156,-0.595
Boston,East,1/1/1964,10.265,-0.273
Boston,East,2/1/1964,10.166,-0.316
Boston,East,3/1/1964,10.045,-0.205
Boston,East,4/1/1964,9.586,-0.595
Boston,East,5/1/1964,9.927,-0.234
Boston,East,6/1/1964,10.084,-0.385
Boston,East,7/1/1964,10.084,-0.326
Boston,East,8/1/1964,10.215,-0.264
Boston,East,9/1/1964,10.156,-0.273
Boston,East,10/1/1964,10.104,-0.254
Boston,East,11/1/1964,10.156,-0.136
Boston,East,12/1/1964,10.065,-0.395
Boston,East,1/1/1965,9.976,-0.214
Boston,East,2/1/1965,9.956,-0.254
Boston,East,3/1/1965,9.805,-0.185
Boston,East,4/1/1965,9.976,-0.145
Boston,East,5/1/1965,10.055,-0.283
Boston,East,6/1/1965,10.166,-0.264
Boston,East,7/1/1965,10.324,-0.375
Boston,East,8/1/1965,10.005,-0.346
Boston,East,9/1/1965,9.874,-0.106
Boston,East,10/1/1965,9.937,0.074
Boston,East,11/1/1965,9.946,-0.024
Boston,East,12/1/1965,9.825,-0.063
Boston,East,1/1/1966,10.215,0.035
Boston,East,2/1/1966,10.137,-0.316
Boston,East,3/1/1966,9.976,-0.083
Boston,East,4/1/1966,9.904,-0.234
Boston,East,5/1/1966,9.946,-0.355
Boston,East,6/1/1966,10.166,-0.375
Boston,East,7/1/1966,10.265,-0.155
Boston,East,8/1/1966,10.055,-0.126
Boston,East,9/1/1966,10.147,0.025
Boston,East,10/1/1966,9.845,-0.205
Boston,East,11/1/1966,9.966,-0.293
Boston,East,12/1/1966,9.966,-0.346
Boston,East,1/1/1967,10.205,-0.245
Boston,East,2/1/1967,9.975,-0.265
Boston,East,3/1/1967,10.074,-0.264
Boston,East,4/1/1967,10.206,0.104
Boston,East,5/1/1967,10.396,-0.044
Boston,East,6/1/1967,10.176,-0.175
Boston,East,7/1/1967,10.127,-0.054
Boston,East,8/1/1967,10.035,0.065
Boston,East,9/1/1967,10.065,0.074
Boston,East,10/1/1967,9.956,-0.145
Boston,East,11/1/1967,10.025,-0.283
Boston,East,12/1/1967,10.357,-0.273
Boston,East,1/1/1968,9.845,-0.454
Boston,East,2/1/1968,9.917,-0.096
Boston,East,3/1/1968,9.966,-0.195
Boston,East,4/1/1968,9.795,-0.165
Boston,East,5/1/1968,10.147,-0.024
Boston,East,6/1/1968,10.366,0.084
Boston,East,7/1/1968,10.114,-0.145
Boston,East,8/1/1968,10.045,-0.034
Boston,East,9/1/1968,10.005,-0.054
Boston,East,10/1/1968,9.927,-0.054
Boston,East,11/1/1968,10.304,0.065
Boston,East,12/1/1968,10.035,-0.175
Boston,East,1/1/1969,9.776,-0.474
Boston,East,2/1/1969,10.294,0.147
Boston,East,3/1/1969,10.114,0.015
Boston,East,4/1/1969,9.946,-0.185
Boston,East,5/1/1969,10.104,-0.336
Boston,East,6/1/1969,10.324,-0.254
Boston,East,7/1/1969,10.337,-0.145
Boston,East,8/1/1969,10.235,0.005
Boston,East,9/1/1969,10.215,0.304
Boston,East,10/1/1969,10.294,0.514
Boston,East,11/1/1969,10.465,0.504
Boston,East,12/1/1969,10.314,0.294
Boston,East,1/1/1970,10.147,0.104
Boston,East,2/1/1970,10.137,-0.175
Boston,East,3/1/1970,10.005,-0.083
Boston,East,4/1/1970,10.094,-0.175
Boston,East,5/1/1970,9.966,-0.405
Boston,East,6/1/1970,10.206,-0.205
Boston,East,7/1/1970,10.084,-0.145
Boston,East,8/1/1970,10.166,0.055
Boston,East,9/1/1970,9.956,0.025
Boston,East,10/1/1970,9.976,-0.044
Boston,East,11/1/1970,10.314,0.206
Boston,East,12/1/1970,10.566,0.206
Boston,East,1/1/1971,10.245,-0.054
Boston,East,2/1/1971,10.084,-0.073
